naics_code,safegraph_place_id,location_name,street_address,city,region,postal_code,country,phone,latitude,longitude
451211,sg:f8508f88b19748f291b46470a01b44d5,TA Apparel,3511 Guernsey Rd,Allen,MI,49227,US,15176109569,41.946846,-84.760679
712110,sg:b4a4ba0d04cc479d9682b7e48701443a,University Of Michigan Museum Of Art,3003 S State St # G395,Ann Arbor,MI,48109,US,,42.243125,-83.736812
451211,sg:f0c32f1fff054f10b5254fc7bce08404,Baker Book House,2768 East Paris Ave SE,Grand Rapids,MI,49546,US,16169573110,42.913569,-85.567957
512131,sg:63a38909e22f4eb0874302e7c4a6ff28,BT'S Executive Club,14417 Michigan Ave,Dearborn,MI,48126,US,13135843600,42.319903,-83.182553
512131,sg:8968a1b318f44c009a800f7baff8a8a1,Miller Auditorium,2200 Auditorium Dr,Kalamazoo,MI,49008,US,12693872300,42.280038,-85.617348
451211,sg:8cd6d072a185449382f502a20e4d4f0f,Curious Book Shop,307 E Grand River Ave,East Lansing,MI,48823,US,15173320112,42.734692,-84.481144
311811,sg:31ba25cd2d374b17981319ecc8039f82,Sweet Delights Cakery,1755 Poppleton Dr,West Bloomfield,MI,48324,US,12487877766,42.611438,-83.390517
512131,sg:a6120cfe644344c2b6261fbb9d33e725,Thomas Theatres Group,1525 Commerce Dr,Marquette,MI,49855,US,19062762530,46.557179,-87.454679
512131,sg:3ebea08f7b3b46e4a023329e938b52f0,Lydia Mendelssohn Theatre,322 W Ann St,Ann Arbor,MI,48104,US,,42.282911,-83.751498
451211,sg:6735188e52e84ec49923ade30edf7a08,Palladium Books,39074 Webb Ct,Westland,MI,48185,US,17347212900,42.330388,-83.425485
451211,sg:a8c4031fa25945efaa6d3ed1f739036a,Village Book Exchange,31614 Mound Rd,Warren,MI,48092,US,15862642647,42.525067,-83.046991
512131,sg:110f376e400a47a7a6042a6ae68cfe25,Andiamo Celebrity Showroom,7096 E 14 Mile Rd,Warren,MI,48092,US,15862683200,42.535991,-83.033367
311811,sg:06ec8f60ae9843f1b73ad70c91433621,Great Harvest Bread Co.,252 Perry Rd Ste C,Grand Blanc,MI,48439,US,18109531197,42.92412,-83.623545
311811,sg:91cada09b34944cebf72cd9672a99d16,Msu Bakers,171 Service Rd,East Lansing,MI,48824,US,15173539310,42.717833,-84.490995
311811,sg:578fa6d7255c47f597bc86017a393ed9,Nothing Bundt Cakes,780 E Big Beaver Rd,Troy,MI,48083,US,12489182414,42.562444,-83.132155
512131,sg:e1bf3670d0ff4a48a692ce065bf87c15,Hill Auditorium,825 N University Ave,Ann Arbor,MI,48109,US,17347648350,42.279172,-83.739053
512131,sg:9204645a707b4f87929ba249ef81d570,Celebration! Cinema,4935 E Pickard St,Mt Pleasant,MI,48858,US,19897727469,43.613948,-84.749833
445291,sg:13ff1764b7b74a35a9679cd6a084ace4,Mrs. Fields Gifts,23000 Eureka Rd,Taylor,MI,48180,US,17343749111,42.20025,-83.255088
712110,sg:4ea97a6ada544a2ca325c4a0a7a9c336,Copper Country Firefighters History Museum,627 6th St,Houghton,MI,49931,US,,47.24742,-88.454034
451211,sg:934e1961ccbc407b98f2c9575ace4667,Books & Mortar,955 Cherry St SE,Grand Rapids,MI,49506,US,16162148233,42.959674,-85.645412
311811,sg:d926b839eee341ea8a6a3d2e0f03d9a9,Tiny's Homemade Foods,2282 E Salzburg Rd,Bay City,MI,48706,US,,43.580249,-83.962013
712110,sg:19ab62e5893341a0b428c58959834a75,Ixl Historical Museum,5551 River Street North,Hermansville,MI,49847,US,19064982181,45.709139,-87.607917
451211,sg:ebc2da8167c84ab5b5f0eea561653f34,The Outer Limits,1120 Burton St SW,Wyoming,MI,49509,US,16162046716,42.92784,-85.694539
311811,sg:5682be6f8feb45248f249159b4ebb006,Suzi's Cakery,303 Main St,Coopersville,MI,49404,US,16169972253,43.06388,-85.934525
451211,sg:ca9e7c3e71964a388c3e96c01b63f7b7,Comix Corner,32004 Utica Rd,Fraser,MI,48026,US,15862962758,42.531741,-82.948349
311811,sg:c63ab5d91b9c4a819a850c1faaa6aae9,Different Twist Pretzel Company,1004 Boardman Rd,Jackson,MI,49202,US,15177689450,42.269076,-84.429853
712110,sg:df714721b6d94f10bbf72c7c810c756a,Michigan State University Museum,426 Auditorium Rd Rm 360,East Lansing,MI,48824,US,15173552370,42.729629,-84.481332
311811,sg:9d860bab419b4535bd640cc16967f78d,VanBrocklin's Bakery,1129 N State St,Big Rapids,MI,49307,US,12317965440,43.711844,-85.487053
311811,sg:c1c30b6096664b13a3a5dc2dca72d7e5,Cateraid,1167 Fendt Dr,Howell,MI,48843,US,15175468217,42.584774,-83.879389
712110,sg:178173558a5f4ce4871f6f80a1e34371,Grand Traverse Lighthouse Museum,15500 N Lighthouse Point Rd,Northport,MI,49670,US,,45.210224,-85.549976
451211,sg:5ff4f7f64ecf43dfafc52b2532e83882,Collegeville Textbook Company,321 E Grand River Ave,East Lansing,MI,48823,US,15179220013,42.734601,-84.480782
311811,sg:b825ef85278a4c09a229e22c0bbb8bfb,Thomas Cake Shop,5065 Livernois Rd,Troy,MI,48098,US,12482504761,42.592375,-83.149857
451211,sg:a7d027afffd441b9a1e4146cfe9ec528,The Booknook,131 1/2 Newman St,East Tawas,MI,48730,US,19893624691,44.279952,-83.490677
311811,sg:aa88c6b22dc04ee188057e621f2ec051,Great Lakes Baking,14430 Dexter Ave,Detroit,MI,48238,US,12488959033,42.396168,-83.133975
311811,sg:966c5fcad6e14157847595ac1ac9cb85,Giuseppe's Bakery,21725 Kelly Rd,Eastpointe,MI,48021,US,15867761464,42.458355,-82.934028
451211,sg:4b425dc8d90a4c62953d69c53b0a8290,A B C Christian Book Center,8998 US Highway 31,Berrien Springs,MI,49103,US,12694717331,41.955673,-86.35865
311811,sg:a98f3515a10146d9b0832925215582f0,Tringali's Bakery,29100 Schoenherr Rd,Warren,MI,48088,US,15867779010,42.508509,-82.986631
311811,sg:cb587cda723a404c8a69ae55778d3f1c,Holland Cakery 'N' Sweets,11539 E Lakewood Blvd Ste 30,Holland,MI,49424,US,16163960200,42.805468,-86.066945
512131,sg:0a0b3a08115b4f2da81d6770130ec200,Emagine Entertainment,1335 E Michigan Ave,Saline,MI,48176,US,17343165500,42.17845,-83.75959
451211,sg:8dca31749ba94e799993bd952a651cda,Scholastic Book Fair,41873 Ecorse Rd Ste 260,Van Buren Twp,MI,48111,US,17349579834,42.244111,-83.452419
512131,sg:88cdf6927ed74b1ca98560d5f2e3fb15,Potters Gentlemens Club,621 E Michigan Ave,Jackson,MI,49201,US,15177821468,42.248343,-84.39891
712110,sg:0e46a49a505c4b279d52f41db96e005d,Saginaw Valley Air Museum,4805 Janes Rd,Saginaw,MI,48601,US,,43.432428,-83.861846
451211,sg:56a6254fd3854c48b13efd062845bb94,Epilogue Books,10 E Bridge St,Rockford,MI,49341,US,13174390069,43.118999,-85.561809
712110,sg:ba5de8b6fd17449cb5892c661d40a863,Marvin's Marvelous Mechanical Museum,31005 Orchard Lake Rd,Farmington Hills,MI,48334,US,12486265020,42.524894,-83.362157
311811,sg:001cf6dd5a264513aea956c3b0e0b96b,Panaderia La Bendicion Bakery,531 W Cross St,Ypsilanti,MI,48197,US,17346860942,42.245554,-83.620218
311811,sg:4f85a4af82ba401c804bc1de3b886c4e,Great Harvest Bread Co.,416 W Main St,Brighton,MI,48116,US,18102251400,42.52973,-83.784225
512131,sg:aa9b250379e84dbe9d662a87d8ba9baa,Charter Township of Clinton,40700 Romeo Plank Rd,Clinton Township,MI,48038,US,15862868000,42.595952,-82.93025
451211,sg:fb8ffe31697e4e9b9589a220df5f631a,Read It Again Books,39733 Grand River Ave,Novi,MI,48375,US,12484746066,42.471307,-83.437086
311811,sg:14970b78b7174c7a80f176b8199d89f2,Max's Donuts,350 W Genesee St,Lapeer,MI,48446,US,18106640711,43.051094,-83.309928
712110,sg:3131f7e7005940e9b04a68cc2e5c865f,Tri Cities Historical Museum,200 Washington Ave,Grand Haven,MI,49417,US,16168420700,43.063668,-86.23092
512131,sg:3ae39276a38c47d88834e992d07322b5,Emagine Entertainment,200 N Main St,Royal Oak,MI,48067,US,,42.490516,-83.142518
311811,sg:2e27ededebc0480082a19133560c006f,Perfection Bakeries,870 Bridgeview S,Saginaw,MI,48604,US,19897525820,43.490347,-83.931482
512131,sg:6374677ceda147d3910d0fdd8a416e3e,Holland Civic Center,150 W 8th St,Holland,MI,49423,US,16163551139,42.789879,-86.11397
512131,sg:3779fcb23ae94a218cf6637ddd39883f,MJR Digital Cinemas,15651 Trenton Rd,Southgate,MI,48195,US,17342843456,42.195692,-83.190246
512131,sg:ab40e73e0ba942db875f719b112932e7,Guitar By Dimitri,3055 Cedar Crest Dr,Troy,MI,48083,US,12482509818,42.564537,-83.09891
712110,sg:799551b6c05a4094845d081396b8b6a9,Museum Grand Ledge Area Historical Society,118 W Lincoln St,Grand Ledge,MI,48837,US,15176273149,42.752072,-84.74851
311811,sg:ef2f8ad338c940108e6ec031140e4a40,Cookies On Call,406 Phoenix St,South Haven,MI,49090,US,,42.402886,-86.275468
712110,sg:9c28409c8d2643c2b5c5982ae9d3c5b9,Heritage Museum And Cultural Center,601 Main St,Saint Joseph,MI,49085,US,,42.10622,-86.482334
451211,sg:a829f2f0b9614fb5904252a578e2633e,Mother Moon,127 Hoffman St,Saugatuck,MI,49453,US,12698574407,42.656334,-86.204961
512131,sg:2c3da17cd494437eae3712880094d4f6,NCG Cinemas,8220 Trillium Circle Ave,Grand Blanc,MI,48439,US,,42.911545,-83.626732
311811,sg:3bd56bdca48b411782869d4e063820df,The Brough Bakery,100 Smith St,Clio,MI,48420,US,18106408299,43.172079,-83.734992
311811,sg:5bd69b5225ff4748b840c83fe662ad83,Oven Fresh,825 S Wisconsin Ave,Gaylord,MI,49735,US,19897324069,45.018498,-84.681862
451211,sg:16a6b3c01d3744a1b9714e7ee64ed6a6,Falling Rock Cafe and Book Store,104 E Munising Ave,Munising,MI,49862,US,19063873008,46.411231,-86.654834
311811,sg:25c4b05805cf4b85a064d55d8e29726f,Toni's Country Kitchen,79 3rd St,Laurium,MI,49913,US,19063370611,47.236555,-88.44235
311811,sg:7c654e0da84343b9b1f4af62228a7935,Roma Bakery,6412 Schaefer Rd,Dearborn,MI,48126,US,13135815000,42.337056,-83.176139
712110,sg:bb81f56762914255b8262e75cbe8c9bc,Detroit Hydroplane Museum,2121 Franklin St,Detroit,MI,48207,US,13133933366,42.335824,-83.024836
311811,sg:624039f29f464ebc8584634db88e524c,Best Cheesecake Ever,9061 Miller Rd,Swartz Creek,MI,48473,US,18108143286,42.956288,-83.853703
311811,sg:0b7b614eaa044f08a98a66c2f7b60e03,Graf's Pastry,30010 W 12 Mile Rd,Farmington Hills,MI,48334,US,12488518181,42.500031,-83.346847
712110,sg:1178aa8649a445c5a7ae2e6cdfdc3b97,Alden Depot Park And Museum,10670 Coy St,Alden,MI,49612,US,12313314274,44.878547,-85.277198
512131,sg:fa23e619f35b4318b7acc2f604f1712d,AMC Entertainment,4511 Fashion Square Blvd,Saginaw,MI,48604,US,,43.473147,-83.970506
311811,sg:54d3c21be46245c5a14b690c104a06db,Mr Bread,2709 Davison Rd,Flint,MI,48506,US,18107673551,43.033257,-83.656118
311811,sg:cc24b082af044dc6ac943b8c59767eef,Zehnder's Bakery,730 S Main St,Frankenmuth,MI,48734,US,19896520467,43.327116,-83.741075
311811,sg:de632a034ff4444fa91a98399bc623ee,Three Heart Bakery,5576 US Highway 23 N,Rogers City,MI,49779,US,19897340295,45.466552,-83.888849
512131,sg:fc75f97464094ce983fb41596cad7581,Sperry's Moviehouse,301 Huron Ave,Port Huron,MI,48060,US,,42.977617,-82.425126
311811,sg:d0de1307e2134a0482e2a35f00c5eca9,The Bakery Shoppe,700 River Ave,Iron Mountain,MI,49801,US,19067745000,45.8165,-88.066298
451211,sg:dbccca4ead9b4e3fa430d58b322f3fdf,Otten Trophies & Awards,4705 S Sprinkle Rd,Kalamazoo,MI,49001,US,12693437061,42.247934,-85.53031
451211,sg:e6dcb47e9612468393990027dd0527cf,Big Rapids Hobby Shop,801 N State St,Big Rapids,MI,49307,US,12315278323,43.707502,-85.484495
712110,sg:071a9012f2ef4da6b5711722f97ba836,Luther Area Museum Association,5274 E 3 1/2 Mile Rd,Luther,MI,49656,US,12317975398,44.038168,-85.694808
451211,sg:8493d9f2f3624e36802e59579121b5de,Langes Comics and Collectibles,5600 Harvey St Ste 2088 The Lakes Mall,Muskegon,MI,49444,US,12317983097,43.151633,-86.201851
311811,sg:c3cbee4b3e7d4e0882314f62b625dde6,Angel's Bake N Cakes,3969 Fort St,Lincoln Park,MI,48146,US,13135514072,42.226749,-83.180572
712110,sg:af8d05ca9c5142ba8355010a9314b3ef,Marquette Maritime Museum,300 Lake Shore Blvd,Marquette,MI,49855,US,19062262006,46.545532,-87.379362
311811,sg:29587a58936a42a5a8d2f698cc1de171,Lighthouse Bakery,56 S Ridge St,Port Sanilac,MI,48469,US,18106220031,43.429793,-82.54269
712110,sg:0416b6954fa0494b8a09955f6095d72e,Wheels Of History Museum,6799 Depot St,Brimley,MI,49715,US,19062483665,46.406643,-84.572041
451211,sg:3700f79ba1744b73aacf746da1d154db,Books-A-Million,2612 Crossing Cir,Traverse City,MI,49684,US,,44.726655,-85.632782
451211,sg:3536e47ec0de4db3a1ac816ea6fa9f04,Specialty Books,16777 Forestview Dr,Clinton Township,MI,48036,US,15862867180,42.570581,-82.951414
311811,sg:938494d9a5c34b85878fde76635b3f98,Minnie's Cakes,15794 Wyoming St,Detroit,MI,48238,US,13138648118,42.407779,-83.159593
311811,sg:61a96d85377d4e47848775ec326515d4,Southgate Bakery,13258 Northline Rd,Southgate,MI,48195,US,17342845350,42.214056,-83.186397
512131,sg:37533982de8145aca3123862387036d3,Harley's Gentlemen's Club,105 N Phelps St,Decatur,MI,49045,US,12694237567,42.108847,-85.974742
451211,sg:0231915ef4264360ba87dec3e4eff79c,South Campus Follett Bookstore,14500 E 12 Mile Rd,Warren,MI,48088,US,15864453490,42.503439,-82.97074
451211,sg:0c754d15256f42a9a4c91ae24831506e,Green Brain Comics,13210 Michigan Ave,Dearborn,MI,48126,US,,42.3234,-83.17264
451211,sg:64f05dce529b4e6eafa57f3c650258b8,British Pantry,112 E Chicago Blvd,Tecumseh,MI,49286,US,15174237873,42.003832,-83.944822
311811,sg:51fe5c1684994e99998898a916e52efe,Masri Sweets,5755 Schaefer Rd,Dearborn,MI,48126,US,13135843500,42.331118,-83.176532
311811,sg:7db98d6524d24cdfbd6d71d8fcb3bab0,A' Fondant,1050 Benstein Rd Ste 8,Commerce Township,MI,48390,US,12486699800,42.538356,-83.501674
451211,sg:b1f930b9c8cb41feac1f3f9c4a149c2c,Blindsided Blessings,14649 Grandmont Ave,Detroit,MI,48227,US,13136815960,42.396477,-83.210642
451211,sg:c44eadba098c490f9a9e1686cc1c1bda,Barnes and Noble,3700 Rivertown Pkwy SW Spc 2058,Grandville,MI,49418,US,16165311825,42.880002,-85.755563
451211,sg:ed889082eba74d8da744815ee3e5bbca,Olympia Books,208 S Front St,Dowagiac,MI,49047,US,12697836649,41.983062,-86.116772
311811,sg:b40d87f7dce6484491e216227cb69ffe,River Q's Pastry Pantry,2041 West Rd,Trenton,MI,48183,US,17346764097,42.140983,-83.193196
311811,sg:95848950e32d4aecb1eac183bfabab3e,Schafer Bakeries,1842 N US Highway 31,Petoskey,MI,49770,US,12313476017,45.396383,-84.891029
451211,sg:c0ec3f804108492296dcaee1395ada18,Eden Polish Bookstore,12000 Joseph Campau St,Hamtramck,MI,48212,US,13133681740,42.404392,-83.06265
311811,sg:c071c9e5a12743a9bfb34d72253f2031,Sara Lee Bakery,2418 Sybrant Rd,Traverse City,MI,49684,US,12319223296,44.735733,-85.623985
451211,sg:156ca3f164754cc8ac96ec6383e1b749,Michael Glenn Monroe Artist,427 W Main St,Brighton,MI,48116,US,,42.529231,-83.784579
712110,sg:47599685e7f74d2a8dc716930f19cc77,Knowlton Ice Museum,317 Grand River Ave,Port Huron,MI,48060,US,18109875441,42.977654,-82.422954
311811,sg:de1249b016074f7a8cba2cb0ff60d0d3,Dunia Sweets,15375 Inkster Rd,Livonia,MI,48154,US,17345255202,42.399283,-83.315517
311811,sg:a61a915e8ccc4173bc62e15f4f8ac927,Elaine's Bagel,42141 Garfield Rd,Clinton Township,MI,48038,US,15864124905,42.606894,-82.953637
451211,sg:6d4a329bef254e9fbfd4e2c83ed9a48f,Barnes and Noble,3195 28th St SE Ste B116,Grand Rapids,MI,49512,US,16169400820,42.915858,-85.586976
512131,sg:84379a55ebcf4a2c9c2d7d4c7e2dbef9,NCG Cinemas,4190 E Court St,Burton,MI,48509,US,18102230241,43.016515,-83.629589
451211,sg:af7e27f8f39a4aea91ca99a299a787b0,Buy Moore,6575 Belding Rd NE Ste B,Rockford,MI,49341,US,16169157232,43.086832,-85.506222
712110,sg:e65377976c774319b9ab8552179a57e6,Hyser Rivers Museum,6440 West River Dr NE,Belmont,MI,49306,US,16163641182,43.063919,-85.592355
712110,sg:33eadc2e10e340ec8c5607be2a798ee7,Great Lakes Naval Memorial & Museum,3548 Fulton Ave,Muskegon,MI,49441,US,,43.230706,-86.327511
451211,sg:123a01425863424e832cc69c45ad4f06,Cottage Used Books,8331 S State Rd,Goodrich,MI,48438,US,18103474240,42.909316,-83.500907
311811,sg:58237635d84d4679ae5d2ae3f1b9d200,Twisted Sugar,146 W Grand River Ave,Williamston,MI,48895,US,15179966363,42.689295,-84.284272
712110,sg:e063a4c02dfb46568f9af813f4491631,Metropolitan Museum Of Design Detroit,1274 Library St Ste 300,Detroit,MI,48226,US,,42.33473,-83.047252
311811,sg:2ac6d24129c042a68607460ce424cc7b,Gwen's Cake Decorating & Etc,5714 Blue Grass Ln,Saline,MI,48176,US,17344292039,42.202836,-83.796211
512131,sg:ccf32e57721f4138bb5e2d862036b305,Outvisible Theatre Company,18614 Ecorse Rd,Allen Park,MI,48101,US,13134272490,42.256807,-83.225545
512131,sg:49ba6cec1a8b427fbb0d659e6c8adcb8,Youthville,7375 Woodward Ave,Detroit,MI,48202,US,13137580321,42.371148,-83.074216
311811,sg:814584ef90884504bae53896ae9d741c,Old Mission Multigrain,813 S Garfield Ave,Traverse City,MI,49686,US,12314217018,44.752856,-85.594305
451211,sg:bbe72b638b0b4775bf2ec1ba94528774,Parable's Gospel Music Bible & Books,7551 Puritan St,Detroit,MI,48238,US,13133400923,42.409655,-83.146925
451211,sg:f6dd355a22e54115ad868d30f03927dc,Dog Ears Books,106 Waukazoo St,Northport,MI,49670,US,12313867209,45.129331,-85.616793
512131,sg:372e9f55f87a4889a440e6814443c2fa,AMC Entertainment,19500 Haggerty Rd,Livonia,MI,48152,US,17345423191,42.428408,-83.430614
311811,sg:9c9d8a97c9a1489aa3cb42c64ba01ae6,Chamsine Bakery,27532 Ford Rd,Garden City,MI,48135,US,17342666100,42.32639,-83.313373
451211,sg:1ec83d67ae5d4e68aeac2a9b2bb5e395,Canterbury Book Store,908 Ludington St,Escanaba,MI,49829,US,19067860751,45.745946,-87.060388
311811,sg:c9c591ac8f804c71ad0eeb5956c339a5,Dinner,2441 Fort St,Trenton,MI,48183,US,,42.145151,-83.187297
712110,sg:f98276adf3264e019f3ea2774a1e81c8,Herbert H Dow Historical Museum,3100 Cook Rd,Midland,MI,48640,US,19898325319,43.629202,-84.266823
451211,sg:2abd1f0f6264488ba0a8320219842a46,Compass Technology Solutions,233 Church St,Mount Clemens,MI,48043,US,15862000401,42.59478,-82.893377
451211,sg:eb03df4c6cea4441bb2c888e9d25e9d5,Barnes and Noble,5275 Harvey St,Norton Shores,MI,49444,US,12317984388,43.156365,-86.208225
712110,sg:a36a4b0b1abe483aa3324c6f36899374,Forever Curious Children's Museum,202 E Main St,Fennville,MI,49408,US,12695618494,42.594043,-86.103587
311811,sg:fd5c354406a547d0a4dfee92b39df15b,Lana's Bake Shop,27212 W 8 Mile Rd,Southfield,MI,48033,US,12487470929,42.442602,-83.315115
311811,sg:89cf0c534aed40dca25a452afe40017c,Zerilli's Bakery,42171 Garfield Rd,Clinton Township,MI,48038,US,15862864650,42.606782,-82.953633
451211,sg:cdc76f9f03d249bea6152a8c601a3ecf,Warp 9 Comics,21 W 14 Mile Rd,Clawson,MI,48017,US,12482885699,42.53327,-83.146667
311811,sg:8cf936fecd744dbca2f7e24796e598b3,SweetCakes and CheeseCakes,5890 Jefferson Rd,Clarklake,MI,49234,US,15172626929,42.110187,-84.310195
311811,sg:c88576b71009428e896dc449bd6a760d,The Ice Cream Shoppe,38 Hodeck St,Cedarville,MI,49719,US,19064845525,45.996022,-84.362075
512131,sg:f56dc006dd8a42ad9b24587a57841748,Kalamazoo State Theatre,404 S Burdick St,Kalamazoo,MI,49007,US,12693456500,42.288405,-85.583235
311811,sg:d67df34ca1154eb29ff8048976faa4a6,Petes Oven Bakery,5083 Midland Ave,Waterford,MI,48329,US,,42.692546,-83.387673
512131,sg:9ca1eaee290a4c69ae267301999882b2,AMC Entertainment,180 Portage St,Kalamazoo,MI,49007,US,12697433764,42.290677,-85.580989
451211,sg:969a369e62ad4d77a7212dc1e1a1c51e,The Winning Edge Magazine,652 E Surrey Rd,Farwell,MI,48622,US,19895889213,43.857585,-84.836527
712110,sg:8685a8a30aad43aaabf4d71afa91cdf6,Plymouth Historical Museum,155 S Main St,Plymouth,MI,48170,US,17344558940,42.37259,-83.466764
311811,sg:2012e9833f1d43a4b2f04740f88c8ea5,Ann Marie's Cake Studio,1099 E US Highway 223,Adrian,MI,49221,US,15172701581,41.874284,-84.040838
712110,sg:461c51fd227d41a492bd1b771ee30275,Upper Peninsula Firefighters Memorial Museum,327 6th St,Calumet,MI,49913,US,19063374579,47.247418,-88.454033
311811,sg:2f7c90c2bb8c4af097d2179a10531ee4,Rock City Eats & Sweets,9701 Harper Ave,Detroit,MI,48213,US,13135438888,42.39338,-83.006795
311811,sg:09ca05aacbce437ba1fa4e3b60a60bd8,Suzy's Pasties,W720 US Highway 2 W,Saint Ignace,MI,49781,US,19069842345,45.855212,-84.752291
451211,sg:0b2277c7549c4122a61e4b940a1f040c,Lowry's Books,22 N Main St,Three Rivers,MI,49093,US,12692737323,41.944434,-85.633611
311811,sg:412abff305b2403a9669a4212dbaf901,Tradewinds Bakery,213 W Erie St,Rogers City,MI,49779,US,19897344774,45.418427,-83.816752
311811,sg:75dbd3f1f71a41719befa590689dfdeb,Gude Goodies,587 E 8th St,Holland,MI,49423,US,12693089823,42.79076,-86.082011
311811,sg:cb6ac4b9ab1041079b96c8bb33f59df4,Connie's Kitchen,56901 S 6th St,Calumet,MI,49913,US,19063370113,47.241046,-88.454407
512131,sg:3326199f1541461d9042efac82bbbf85,Mo Marketing Pr,2393 Hilton Rd,Ferndale,MI,48220,US,12485565799,42.466129,-83.123525
512131,sg:3e6690b4eb8445acb6e1c49f82b3cc89,US 23 Drive in Theater,5200 Fenton Rd,Flint,MI,48507,US,18102380751,42.953709,-83.695042
311811,sg:2cb70172086449a1bdcfa20c5478155a,Vito's Bakery,36578 Moravian Dr,Clinton Township,MI,48035,US,15867910360,42.564927,-82.94891
712110,sg:fa0c2aaca987490fb5f7d151e0156e9c,Wolverine Fire Company Museum,13280 Verona Rd,Battle Creek,MI,49014,US,,42.298501,-85.034954
451211,sg:9847b737526d40faac4fc29a4a0e77f9,Lizz's Books,14296 N Fenton Rd,Fenton,MI,48430,US,18106290050,42.820725,-83.708448
451211,sg:9b5936dce02c4250bf9a9f73c1095c3a,Vault of Midnight Comic Books and Stuff,219 S Main St,Ann Arbor,MI,48104,US,17349981413,42.27981,-83.748227
451211,sg:c3f23b1d0c734dd399f1185c6dd6cab7,Forever Books,312 State St Ste B,Saint Joseph,MI,49085,US,12699821110,42.109183,-86.482393
311811,sg:b1ffca24dc5049c3a71c821ebfb397ee,R C Randall Memorial Wellness Center,2208 E Michigan Ave Ste B,Lansing,MI,48912,US,15175807344,42.733361,-84.519617
512131,sg:82b19693c5a944ee92130e8cc8f82c21,St Clair Shores Civic Center,20000 Stephens St,Saint Clair Shores,MI,48080,US,,42.471368,-82.914264
451211,sg:6210ee1656294485be0bc31182f22b42,Collectors Corner,4011 Jefferson Ave,Midland,MI,48640,US,19897507130,43.634402,-84.227232
