"safegraph_place_id","parent_safegraph_place_id","location_name","safegraph_brand_ids","brands","top_category","sub_category","naics_code","latitude","longitude","street_address","city","region","postal_code","iso_country_code","phone_number","open_hours","category_tags"
sg:f895789a38e24aa1ae24ab274cade7d4,,The Bread Guy,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,43.417768,-83.963082,411 Hancock St,Saginaw,MI,48602,US,+19899483361,"{ ""Mon"": [], ""Tue"": [[""7:30"", ""15:00""]], ""Wed"": [[""7:30"", ""15:00""]], ""Thu"": [[""7:30"", ""15:00""]], ""Fri"": [[""7:30"", ""15:00""]], ""Sat"": [[""7:30"", ""15:00""]], ""Sun"": [] }",
sg:d9ee4d9a15bf422abd0e80dc1ff9209e,,Soulard's,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.186669,-86.306582,126 N Church St,Coloma,MI,49038,US,+12699449494,,
sg:ca3f7fc6a2ee4ca99488c0ecc3a88262,,That Used Bookstore,,,Book Stores and News Dealers,Book Stores,451211,41.992317,-83.955988,810 S Adrian St,Tecumseh,MI,49286,US,+15174236611,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""19:00""]], ""Sun"": [] }",
sg:95336bd102864f5685cfcf677e014127,sg:c68b4127da094330930890fbf6fd4f4a,Barnes and Noble,SG_BRAND_0031e43e4f12b969239801d340f7c141,Barnes and Noble,Book Stores and News Dealers,Book Stores,451211,42.263447,-85.18245,5701 Beckley Rd,Battle Creek,MI,49015,US,+12699798060,"{ ""Mon"": [[""9:00"", ""22:00""]], ""Tue"": [[""9:00"", ""22:00""]], ""Wed"": [[""9:00"", ""22:00""]], ""Thu"": [[""9:00"", ""22:00""]], ""Fri"": [[""9:00"", ""22:00""]], ""Sat"": [[""9:00"", ""22:00""]], ""Sun"": [] }",
sg:df4cda9b1b8c47459f7b7af00165a049,,AMC Entertainment,SG_BRAND_e5eedf3ad2b51dd7fa2f1a1e1cde18c2,AMC Entertainment,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.498612,-83.294497,25333 W 12 Mile Rd,Southfield,MI,48034,US,+12483681802,,
sg:86a5c22a55664f2792b127d8f8758080,,The Gourmet Cupcake Shoppe,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,43.613469,-84.213959,1908 S Saginaw,Midland,MI,48642,US,+19896314103,,
sg:bcaf77af3658488b92cd7391b90324fb,,Discount Skylight,,,Book Stores and News Dealers,Book Stores,451211,42.526303,-83.777983,455 E Grand River Ave Ste 105B,Brighton,MI,48116,US,,"{ ""Mon"": [[""9:00"", ""19:00""]], ""Tue"": [[""9:00"", ""19:00""]], ""Wed"": [[""9:00"", ""19:00""]], ""Thu"": [[""9:00"", ""19:00""]], ""Fri"": [[""9:00"", ""19:00""]], ""Sat"": [[""9:00"", ""19:00""]], ""Sun"": [[""9:00"", ""17:00""]] }",
sg:36d8f5f3ac0c4197b397d43e342bb2d9,,99 Trees Bookstore,,,Book Stores and News Dealers,Book Stores,451211,43.5978,-83.887147,302 Center Ave,Bay City,MI,48708,US,+19897781427,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""19:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",
sg:670be7b3bf47440dbc85b88108213468,,Chene Modern Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.343175,-83.213104,17041 W Warren Ave,Detroit,MI,48228,US,+13135820700,,
sg:b74a447066d74082b386e63eb5d9ded5,,ATS Printing,,,Book Stores and News Dealers,Book Stores,451211,43.409475,-84.350919,22040 Gratiot Rd,Merrill,MI,48637,US,+19896437288,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",
sg:f82f543850bf46b5a76316accb138124,,Bob's Bullpen,,,Book Stores and News Dealers,Book Stores,451211,45.062896,-83.432634,125 N Second Ave,Alpena,MI,49707,US,+19893569558,"{ ""Mon"": [[""11:00"", ""18:00""]], ""Tue"": [[""11:00"", ""18:00""]], ""Wed"": [[""11:00"", ""18:00""]], ""Thu"": [[""11:00"", ""18:00""]], ""Fri"": [[""11:00"", ""18:30""]], ""Sat"": [[""11:00"", ""18:30""]], ""Sun"": [] }",
sg:6bbc2379810a4eb19bec676d6df0f6a6,,Social Payne Productions,,,Book Stores and News Dealers,Book Stores,451211,42.33404,-83.050428,1420 Washington Blvd Ste 301,Detroit,MI,48226,US,,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""15:00""]], ""Sun"": [] }",
sg:6f808da30d9b438ca8ef1e4224b5e158,,Topnotch Cookies & Cakes,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.320873,-83.421029,1849 Knolson St,Westland,MI,48185,US,+17344679550,,
sg:8eee783b01104af8af4cd92817abe47e,,Frankenmuth Historical Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,43.32826,-83.739419,613 S Main St,Frankenmuth,MI,48734,US,+19896529701,,
sg:777893efb51a41ecbbfb8473c564b624,sg:a4f6f9107d29422a90f6721b686aae51,R&B Used Books,,,Book Stores and News Dealers,Book Stores,451211,42.917948,-83.618428,12830 S Saginaw St Ste F,Grand Blanc,MI,48439,US,+18106957762,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [[""12:00"", ""16:00""]] }",
sg:c24cbec46aa14d4692bc558bcb8c35eb,sg:7e13644a6cab47609b92f078fa88766b,Secretary of State,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.570518,-82.893056,37015 S Gratiot Ave,Clinton Township,MI,48036,US,,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""19:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""12:00""]], ""Sun"": [] }",
sg:fcc06c150d4f421d9e0b8ff21dbb6a31,,Icebreaker Mackinac Maritime Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,45.779756,-84.72014,131 S Huron Ave,Mackinaw City,MI,49701,US,+12314369826,,
sg:f70d463b32004a86900fcae35d2c2f52,,Mega Logistics & Services,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.320345,-83.299137,26360 Timber Trl,Dearborn Heights,MI,48127,US,,,
sg:3326199f1541461d9042efac82bbbf85,,Mo Marketing Pr,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.466129,-83.123525,2393 Hilton Rd,Ferndale,MI,48220,US,+12485565799,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",
sg:efd23de6187c4d8e866747eddc44239e,sg:12561a3e0b434e0bbdbee030c64cc00d,Regal Entertainment Group,SG_BRAND_6cdab01ceb7ce1a3aa0ed865233aa6cb,Regal Entertainment Group,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.744131,-84.628201,5330 W Saginaw Hwy,Lansing,MI,48917,US,,,
sg:cbf6d761944143a087e0bdad4d860dc4,,GoNanas,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.232439,-83.747096,3744 Plaza Dr,Ann Arbor,MI,48108,US,+12485635616,,
sg:047428ec101f45aa8267de1e20ba2169,,Kitty's Cheesecakes & More,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.447107,-83.118563,681 E 8 Mile Rd,Ferndale,MI,48220,US,+12483362253,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""19:00""]], ""Sun"": [] }",
sg:9a0c44b14be04f78a0d0b8d34b7d7986,,Cedar Springs Historical Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,43.218406,-85.552619,60 Cedar St,Cedar Springs,MI,49319,US,+16166963335,,
sg:f0c32f1fff054f10b5254fc7bce08404,,Baker Book House,,,Book Stores and News Dealers,Book Stores,451211,42.913569,-85.567957,2768 East Paris Ave SE,Grand Rapids,MI,49546,US,+16169573110,"{ ""Mon"": [[""7:00"", ""22:00""]], ""Tue"": [[""7:00"", ""22:00""]], ""Wed"": [[""7:00"", ""22:00""]], ""Thu"": [[""7:00"", ""22:00""]], ""Fri"": [[""7:00"", ""22:00""]], ""Sat"": [[""9:00"", ""21:00""]], ""Sun"": [] }",
sg:147d4d1b315b47858b656dbc2f5089b8,,The Underground Cheesecake Company,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,44.756278,-85.643231,800 Cottageview Dr Ste 10,Traverse City,MI,49684,US,+12319431746,"{ ""Mon"": [[""10:00"", ""17:00""]], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [[""11:00"", ""16:00""]] }",
sg:08e0c3e2468a4d51a6f878a3e3818629,,C & G Newspapers,,,Book Stores and News Dealers,Book Stores,451211,42.49186,-82.986296,13650 E 11 Mile Rd,Warren,MI,48089,US,+15864988000,,
sg:580eb38954364a54b12b474db078f3bb,,Grand Rapids,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,43.967265,-86.439114,902 N Washington Ave Apt 7,Ludington,MI,49431,US,,,
sg:598f13760a5f449b9acfe81cff155c0e,,Sugar Shack,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.73516,-84.508701,215 N Clippert St,Lansing,MI,48912,US,+15173162009,"{ ""Mon"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Tue"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Wed"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Thu"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Fri"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]] }",
sg:5716eb32e6c242328556223ed13d0b96,,The Ark,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.279229,-83.748798,316 S Main St,Ann Arbor,MI,48104,US,+17347611818,,
sg:1f947fdfea2b41c6a8c7c3673afa9d4a,,BC Comix & Games,,,Book Stores and News Dealers,Book Stores,451211,42.303526,-85.199166,669 Capital Ave SW,Battle Creek,MI,49015,US,+12699633773,,
sg:c56cef313cf6405a9e40493d43258362,,Number Juan Creations,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.286309,-83.242659,3445 Harding St,Dearborn,MI,48124,US,+13134426347,,
sg:10609ac8dfed40b3afedb11c16e5e056,,Time Travelers,,,Book Stores and News Dealers,Book Stores,451211,42.50278,-83.192202,3277 12 Mile Rd,Berkley,MI,48072,US,+12486584961,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""19:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",
sg:ad2d07f8a55248f88128e7860efcef2a,,The Benzie County Express,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,44.622168,-86.230696,228 Snell Rd,Frankfort,MI,49635,US,+19894138388,,
sg:db08265b3bdf4bfab4f7094184c1899f,,Grosse Ile Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.129892,-83.1425,7767 Macomb St,Grosse Ile,MI,48138,US,+17346751255,"{ ""Mon"": [[""6:00"", ""16:00""]], ""Tue"": [[""6:00"", ""18:00""]], ""Wed"": [[""6:00"", ""18:00""]], ""Thu"": [[""6:00"", ""18:00""]], ""Fri"": [[""6:00"", ""18:00""]], ""Sat"": [[""6:00"", ""18:00""]], ""Sun"": [[""6:00"", ""16:00""]] }",
sg:bb07f40959624d0e9bbd46683f3bd06e,,Paramount Baking,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.515506,-82.908039,29790 Little Mack Ave,Roseville,MI,48066,US,+13136904844,"{ ""Mon"": [[""8:00"", ""16:00""]], ""Tue"": [[""8:00"", ""16:00""]], ""Wed"": [[""8:00"", ""16:00""]], ""Thu"": [[""8:00"", ""16:00""]], ""Fri"": [[""8:00"", ""16:00""]], ""Sat"": [[""8:00"", ""12:00""]], ""Sun"": [] }",
sg:32929907a59246f695922b2f844dd885,sg:d168acbf787941dba80f25ceff19d0c0,Southwestern Michigan College Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,41.965577,-86.078611,58900 Cherry Grove Rd,Dowagiac,MI,49047,US,,,
sg:b7f0fd3fd8c4418bb89564248be9dae7,,Court Side Embroidery & Screen Printing,,,Book Stores and News Dealers,Book Stores,451211,42.603972,-85.093878,117 N Main St,Nashville,MI,49073,US,+15178529207,"{ ""Mon"": [[""10:00"", ""17:00""]], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",
sg:5a0751831cc849de997ce8c162fd91e0,,Museum Of African American History,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.359134,-83.060822,315 E Warren Ave,Detroit,MI,48201,US,,,
sg:80554494ecb945dfbf8ec0ad35adb383,,Moonbeads & Inner Journey,,,Book Stores and News Dealers,Book Stores,451211,41.829311,-86.255856,109 N 3rd St,Niles,MI,49120,US,,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""10:00"", ""19:00""]], ""Sun"": [[""13:00"", ""17:00""]] }",
sg:47599685e7f74d2a8dc716930f19cc77,,Knowlton Ice Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.977654,-82.422954,317 Grand River Ave,Port Huron,MI,48060,US,+18109875441,,
sg:2e41aca3b15041e89601769ab3fe489f,,Boonzaaijer Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.259234,-85.57873,126 E Cork St,Kalamazoo,MI,49001,US,+12693433001,"{ ""Mon"": [], ""Tue"": [[""8:00"", ""17:30""]], ""Wed"": [[""8:00"", ""17:30""]], ""Thu"": [[""8:00"", ""17:30""]], ""Fri"": [[""8:00"", ""17:30""]], ""Sat"": [[""8:00"", ""14:00""]], ""Sun"": [] }",
sg:06ec8f60ae9843f1b73ad70c91433621,,Great Harvest Bread Co.,SG_BRAND_5d2564f24e50f2d114deaa19321c8086,Great Harvest Bread Co.,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.924124,-83.623526,252 Perry Rd Ste C,Grand Blanc,MI,48439,US,+18109531197,"{ ""Mon"": [[""7:00"", ""18:00""]], ""Tue"": [[""7:00"", ""18:00""]], ""Wed"": [[""7:00"", ""18:00""]], ""Thu"": [[""7:00"", ""18:00""]], ""Fri"": [[""7:00"", ""18:00""]], ""Sat"": [[""7:00"", ""16:30""]], ""Sun"": [] }",
sg:d3d4c5acb98644e6a76d88bfd097a0bd,,Vault of Midnight Comic Books & Stuff,,,Book Stores and News Dealers,Book Stores,451211,42.334279,-83.04657,1226 Library St,Detroit,MI,48226,US,+13134812165,"{ ""Mon"": [[""10:00"", ""22:00""]], ""Tue"": [[""10:00"", ""22:00""]], ""Wed"": [[""10:00"", ""22:00""]], ""Thu"": [[""10:00"", ""22:00""]], ""Fri"": [[""10:00"", ""22:00""]], ""Sat"": [[""10:00"", ""22:00""]], ""Sun"": [[""11:00"", ""20:00""]] }",
sg:00e93dc3cb8640c599c4ef5ff266f39e,,Flight Club,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.288292,-83.33227,29709 Michigan Ave,Inkster,MI,48141,US,+17346412400,"{ ""Mon"": [[""0:00"", ""2:00""], [""11:30"", ""24:00""]], ""Tue"": [[""0:00"", ""2:00""], [""11:30"", ""24:00""]], ""Wed"": [[""0:00"", ""2:00""], [""11:30"", ""24:00""]], ""Thu"": [[""0:00"", ""2:00""], [""11:30"", ""24:00""]], ""Fri"": [[""0:00"", ""2:00""], [""11:30"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""13:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""], [""19:00"", ""24:00""]] }",
sg:7d55cbb6e0ab4ce187ea07c011fb32df,,Book Swap & Comic Cove,,,Book Stores and News Dealers,Book Stores,451211,45.027706,-84.678056,340 W Main St,Gaylord,MI,49735,US,+19897315414,"{ ""Mon"": [[""10:00"", ""16:00""]], ""Tue"": [[""10:00"", ""16:00""]], ""Wed"": [[""10:00"", ""16:00""]], ""Thu"": [[""10:00"", ""16:00""]], ""Fri"": [[""10:00"", ""16:00""]], ""Sat"": [[""10:00"", ""16:00""]], ""Sun"": [] }",
sg:1191a638a31c48d288622ca909f62bf4,,Sheila's Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.654253,-83.278675,800 N Perry St,Pontiac,MI,48342,US,+12484541975,"{ ""Mon"": [[""6:00"", ""21:00""]], ""Tue"": [[""6:00"", ""21:00""]], ""Wed"": [[""6:00"", ""21:00""]], ""Thu"": [[""6:00"", ""21:00""]], ""Fri"": [[""6:00"", ""21:00""]], ""Sat"": [[""6:00"", ""21:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",
sg:93ddf09e7904432abf55c057a72c70c3,,Suzie's Pies,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,45.427519,-84.90761,8486 M 119,Harbor Springs,MI,49740,US,+12318816841,,
sg:022054c6acca4a7ba72c3d24a315069e,,Kyyba Films,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.50339,-83.357875,28230 Orchard Lake Rd Ste 201,Farmington Hills,MI,48334,US,+12489104690,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",
sg:5d2a77c6eedd4584af2c1e3f515691d6,sg:2a678ad15d7a42c9a129aac8931c5cbb,Fanfare,,,Book Stores and News Dealers,Book Stores,451211,42.246312,-85.588973,4415 S Westnedge Ave,Kalamazoo,MI,49008,US,+12693498866,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",
sg:1bcb0f0084094b84b6d42e638ad6de78,,Cherry Bowl Drive In Theatre,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,44.668378,-86.042958,9812 Honor Hwy,Honor,MI,49640,US,+12313253413,,
sg:6de2b2041ab34ba9af011929a6974e11,,Miller's Big Red Farms,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.800502,-83.06951,4900 32 Mile Rd,Washington,MI,48095,US,,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""9:00"", ""19:00""]], ""Sun"": [[""9:00"", ""19:00""]] }",
sg:47d5114bf8e84641b629ce035dc571a9,,The News Group,,,Book Stores and News Dealers,Book Stores,451211,42.27188,-84.459586,2571 Saradan Dr,Jackson,MI,49202,US,+15177847163,,
sg:110f376e400a47a7a6042a6ae68cfe25,,Andiamo Celebrity Showroom,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.535991,-83.033367,7096 E 14 Mile Rd,Warren,MI,48092,US,+15862683200,,
sg:4bbc75b259a94286a08449853828871e,,Book Cottage,,,Book Stores and News Dealers,Book Stores,451211,42.201375,-84.43693,1901 Horton Rd,Jackson,MI,49203,US,+15177688030,,
sg:66a6d4cb9bb94a8b922149614676a094,sg:92fe4fbae4284df3ac41d2db869c6d0c,Mrs. Fields Gifts,SG_BRAND_5bb4fd8e9e6b1fcf24c2f99ccb53f610,Mrs. Fields Gifts,Specialty Food Stores,Baked Goods Stores,445291,44.724944,-85.64157,3200 S Airport Rd W Ste 242,Traverse City,MI,49684,US,+12319291018,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }",
sg:6b6ed6af43cd420eb4b802d36466e1e9,,Sweetie licious Bakery Cafe',,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.842437,-84.568845,108 N Bridge St,Dewitt,MI,48820,US,+15176699300,"{ ""Mon"": [[""6:30"", ""18:00""]], ""Tue"": [[""6:30"", ""18:00""]], ""Wed"": [[""6:30"", ""18:00""]], ""Thu"": [[""6:30"", ""18:00""]], ""Fri"": [[""6:30"", ""18:00""]], ""Sat"": [[""8:00"", ""15:00""]], ""Sun"": [] }",
sg:532a469c6ad54588a84cff0e6c0f913f,sg:825407ffd0e244c18a984a6eb01c7806,This Is A Bookstore & Bookbug,,,Book Stores and News Dealers,Book Stores,451211,42.260718,-85.612112,3019 Oakland Dr,Kalamazoo,MI,49008,US,+12693852847,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""21:00""]], ""Sun"": [[""9:00"", ""18:00""]] }",
sg:1628e5ee98664027ba6a49d33e648b4e,,Detroit Film Theatre,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.359536,-83.06403,5200 Woodward Ave,Detroit,MI,48202,US,+13138337887,,
sg:d3d1ab08780f4c62831dc1cb90f93290,,Naba Brick Oven Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.343386,-83.199177,15723 W Warren Ave,Detroit,MI,48228,US,+13132285450,"{ ""Mon"": [[""8:00"", ""20:00""]], ""Tue"": [[""8:00"", ""20:00""]], ""Wed"": [[""8:00"", ""20:00""]], ""Thu"": [[""8:00"", ""20:00""]], ""Fri"": [[""8:00"", ""20:00""]], ""Sat"": [[""8:00"", ""20:00""]], ""Sun"": [[""8:00"", ""20:00""]] }",
sg:224ee687a6944d65a7fe9953ebedc579,,Ida's Pastry Shoppe,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.908067,-85.79108,7645 Riverview Dr,Jenison,MI,49428,US,+16164574850,,
sg:53b0e67b112c40d185e4891aae8a92fd,,DeVos Performance Hall,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.968137,-85.672864,303 Monroe Ave NW,Grand Rapids,MI,49503,US,+16167426500,,
sg:dd03c9d2518641dabbb00a1451e9e22f,sg:1e8c815a37214228a1dc9c10414b65e7,Comic City,,,Book Stores and News Dealers,Book Stores,451211,42.644141,-83.324832,466 N Telegraph Rd,Pontiac,MI,48341,US,+12483344139,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",
sg:e9811d967d324dcd8ffc75bfe95e6a6f,,Cross Section Comics,,,Book Stores and News Dealers,Book Stores,451211,42.738719,-84.557216,501 N Walnut St,Lansing,MI,48933,US,+15177037478,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [], ""Sun"": [] }",
sg:51f65ee475fc4a6fa1be2752c1c6be3a,,Cupcake Station,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.460254,-83.138159,301 W 9 Mile Rd,Ferndale,MI,48220,US,+12483368668,"{ ""Mon"": [[""11:00"", ""20:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""22:00""]], ""Sat"": [[""10:00"", ""22:00""]], ""Sun"": [[""11:00"", ""20:00""]] }",
sg:f56186cb7a304a97b453e4f745dd706b,,Legacy Cakes,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.181609,-84.368071,5448 S Meridian Rd,Jackson,MI,49201,US,+15177962134,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""15:00""]], ""Sun"": [] }",
sg:115c084a73834328acc969090deca46d,,Farmington Civic Theater,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.464943,-83.37593,33332 Grand River Ave,Farmington,MI,48336,US,+12484741951,,
